Yas;Departman;Evden_Uzaklik;Egitim_Seviyesi;Egitim_Alani;Cinsiyet;Is_Memnuniyeti;Medeni_Durum;Aylik_Gelir;Onceki_Sirket_Sayisi;Fazla_Mesai;Toplam_Calisma_Yili;Sirketteki_Yil;Son_Terfi_Suresi;Is_Seyahati;Is_Yasam_Dengesi;Is_Seviyesi;Maas_Artis_Yuzdesi;Ortam_Memnuniyeti;Mevcut_Mudurle_Yil;Istifa
22;Araştırma ve Geliştirme;3;4;Yaşam Bilimleri;Erkek;4;Evli;2853;0;Evet;1;0;0;Sık_Seyahat;3;1;11;3;0;Evet
46;Satış;2;3;Pazarlama;Kadın;1;Evli;17048;8;Hayır;28;26;15;Nadiren_Seyahat;3;4;23;3;9;Hayır
44;Araştırma ve Geliştirme;17;3;Yaşam Bilimleri;Erkek;3;Bekar;2290;2;Hayır;6;0;0;Seyahat_Etmiyor;3;1;13;4;0;Hayır
33;İnsan Kaynakları;2;3;İnsan Kaynakları;Erkek;3;Evli;3600;1;Hayır;5;5;1;Nadiren_Seyahat;3;1;13;2;4;Hayır
41;Araştırma ve Geliştirme;5;2;Yaşam Bilimleri;Erkek;1;Boşanmış;2107;6;Hayır;5;1;0;Seyahat_Etmiyor;1;1;17;1;0;Evet
30;Satış;29;4;Yaşam Bilimleri;Erkek;1;Boşanmış;4115;8;Hayır;8;4;0;Nadiren_Seyahat;3;2;19;3;3;Hayır
40;Satış;2;4;Tıp;Erkek;2;Evli;4327;5;Hayır;5;0;0;Sık_Seyahat;3;2;12;2;0;Hayır
50;Araştırma ve Geliştirme;2;3;Tıp;Kadın;1;Evli;17856;2;Hayır;32;2;2;Sık_Seyahat;3;4;22;4;2;Hayır
28;Araştırma ve Geliştirme;19;4;Tıp;Erkek;1;Evli;3196;1;Hayır;6;6;3;Nadiren_Seyahat;3;1;12;4;3;Hayır
46;Araştırma ve Geliştirme;15;2;Yaşam Bilimleri;Erkek;2;Evli;19081;5;Hayır;25;4;0;Nadiren_Seyahat;3;5;11;4;3;Hayır
35;Satış;17;4;Yaşam Bilimleri;Erkek;1;Evli;8966;3;Evet;15;7;1;Nadiren_Seyahat;3;2;15;3;7;Hayır
24;Araştırma ve Geliştirme;17;2;Yaşam Bilimleri;Kadın;2;Evli;2210;1;Hayır;1;1;0;Nadiren_Seyahat;1;1;13;4;0;Evet
33;Satış;25;3;Tıp;Kadın;3;Evli;4539;1;Hayır;10;10;0;Sık_Seyahat;2;2;12;2;1;Hayır
36;Araştırma ve Geliştirme;6;4;Yaşam Bilimleri;Erkek;3;Boşanmış;2741;1;Hayır;7;7;1;Nadiren_Seyahat;3;1;14;3;7;Hayır
30;Araştırma ve Geliştirme;7;4;Yaşam Bilimleri;Erkek;3;Boşanmış;3491;1;Hayır;10;10;8;Nadiren_Seyahat;2;2;13;3;9;Hayır
44;Araştırma ve Geliştirme;29;4;Diğer;Erkek;4;Bekar;4541;1;Hayır;20;20;13;Nadiren_Seyahat;3;2;25;4;17;Hayır
20;Satış;21;3;Pazarlama;Erkek;4;Bekar;2678;1;Hayır;2;2;2;Nadiren_Seyahat;3;1;17;3;2;Hayır
46;Araştırma ve Geliştirme;2;4;Teknik Derece;Erkek;4;Boşanmış;7379;2;Hayır;12;6;1;Nadiren_Seyahat;2;2;11;4;4;Hayır
42;İnsan Kaynakları;2;5;Tıp;Erkek;1;Evli;6272;7;Hayır;10;4;0;Seyahat_Etmiyor;4;2;16;4;3;Hayır
60;Satış;7;4;Pazarlama;Erkek;4;Boşanmış;5220;0;Evet;12;11;1;Nadiren_Seyahat;3;2;18;2;9;Hayır
32;Araştırma ve Geliştirme;13;3;Diğer;Kadın;2;Evli;2743;1;Hayır;2;2;2;Sık_Seyahat;3;1;20;3;2;Hayır
32;Araştırma ve Geliştirme;2;2;Yaşam Bilimleri;Kadın;3;Bekar;4998;4;Evet;10;8;0;Sık_Seyahat;3;2;14;4;7;Hayır
36;Araştırma ve Geliştirme;1;3;Teknik Derece;Kadın;1;Boşanmış;10252;2;Evet;17;7;7;Nadiren_Seyahat;3;3;21;3;7;Hayır
33;Araştırma ve Geliştirme;9;3;Tıp;Erkek;4;Evli;2781;0;Hayır;15;14;4;Nadiren_Seyahat;3;1;13;1;10;Hayır
40;Satış;10;3;Teknik Derece;Kadın;2;Boşanmış;6852;7;Hayır;7;5;1;Nadiren_Seyahat;4;2;12;2;3;Hayır
25;Satış;10;4;Yaşam Bilimleri;Erkek;4;Bekar;4950;0;Hayır;5;4;1;Nadiren_Seyahat;3;2;14;3;1;Hayır
30;Araştırma ve Geliştirme;1;3;Tıp;Erkek;2;Evli;3579;0;Evet;12;11;5;Nadiren_Seyahat;3;1;21;4;7;Hayır
42;Araştırma ve Geliştirme;26;5;Tıp;Kadın;1;Evli;13191;3;Evet;20;1;0;Sık_Seyahat;3;3;17;1;0;Hayır
35;Satış;8;2;Pazarlama;Kadın;4;Evli;10377;4;Evet;16;13;4;Seyahat_Etmiyor;2;3;11;3;12;Hayır
27;Araştırma ve Geliştirme;14;3;Yaşam Bilimleri;Erkek;1;Evli;2235;1;Evet;9;9;6;Nadiren_Seyahat;2;1;14;1;8;Hayır
54;Araştırma ve Geliştirme;1;4;Yaşam Bilimleri;Kadın;3;Boşanmış;10502;7;Hayır;33;5;1;Sık_Seyahat;1;3;17;4;4;Hayır
44;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Kadın;4;Evli;2011;1;Hayır;10;10;7;Nadiren_Seyahat;3;1;13;1;7;Hayır
19;Araştırma ve Geliştirme;10;3;Tıp;Kadın;2;Bekar;1859;1;Evet;1;1;0;Seyahat_Etmiyor;4;1;25;1;0;Evet
29;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Boşanmış;3760;1;Hayır;3;3;1;Nadiren_Seyahat;3;1;15;1;2;Hayır
54;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Erkek;4;Evli;17779;3;Hayır;36;10;0;Nadiren_Seyahat;3;4;14;4;9;Hayır
31;Araştırma ve Geliştirme;11;2;Tıp;Erkek;1;Evli;6833;1;Evet;6;6;0;Nadiren_Seyahat;2;2;12;3;1;Hayır
31;Araştırma ve Geliştirme;24;3;Tıp;Kadın;1;Bekar;6812;1;Hayır;10;10;1;Nadiren_Seyahat;3;2;19;3;8;Hayır
59;Satış;3;3;Yaşam Bilimleri;Kadın;4;Bekar;5171;5;Hayır;13;6;0;Nadiren_Seyahat;3;2;17;3;5;Hayır
43;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Erkek;4;Evli;19740;3;Hayır;25;8;0;Nadiren_Seyahat;3;5;14;3;7;Hayır
49;Araştırma ve Geliştirme;4;2;Tıp;Erkek;3;Evli;18711;2;Hayır;23;1;0;Nadiren_Seyahat;4;5;13;1;0;Hayır
36;Araştırma ve Geliştirme;3;3;Teknik Derece;Erkek;2;Evli;3692;1;Hayır;12;11;0;Sık_Seyahat;2;1;12;3;7;Hayır
48;Araştırma ve Geliştirme;2;2;Teknik Derece;Erkek;2;Bekar;2559;5;Hayır;7;1;0;Nadiren_Seyahat;2;1;11;4;0;Hayır
27;Araştırma ve Geliştirme;4;2;Yaşam Bilimleri;Erkek;3;Boşanmış;2517;1;Hayır;5;5;0;Nadiren_Seyahat;3;1;11;1;3;Hayır
29;Araştırma ve Geliştirme;7;3;Yaşam Bilimleri;Erkek;4;Boşanmış;6623;1;Evet;6;6;1;Nadiren_Seyahat;3;2;11;3;0;Hayır
48;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Erkek;4;Bekar;18265;6;Hayır;25;1;0;Nadiren_Seyahat;4;5;12;4;0;Hayır
29;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Boşanmış;16124;3;Hayır;9;7;1;Nadiren_Seyahat;2;4;14;4;7;Hayır
34;Araştırma ve Geliştirme;20;3;Teknik Derece;Kadın;3;Evli;2585;0;Hayır;2;1;0;Nadiren_Seyahat;2;1;17;3;0;Hayır
44;Satış;5;3;Pazarlama;Erkek;2;Evli;18213;7;Hayır;26;22;3;Nadiren_Seyahat;3;5;11;2;10;Hayır
33;Satış;10;5;Pazarlama;Erkek;3;Boşanmış;8380;0;Evet;10;9;0;Nadiren_Seyahat;3;3;14;4;8;Hayır
19;Araştırma ve Geliştirme;25;3;Yaşam Bilimleri;Kadın;4;Bekar;2994;1;Evet;1;1;0;Nadiren_Seyahat;3;1;12;2;1;Hayır
23;Araştırma ve Geliştirme;1;2;Yaşam Bilimleri;Erkek;3;Evli;1223;1;Hayır;1;1;0;Nadiren_Seyahat;3;1;22;4;1;Hayır
25;Satış;24;1;Yaşam Bilimleri;Erkek;4;Bekar;1118;1;Evet;1;1;1;Sık_Seyahat;3;1;14;3;0;Evet
26;Araştırma ve Geliştirme;4;2;Yaşam Bilimleri;Erkek;4;Bekar;2875;1;Evet;8;8;2;Nadiren_Seyahat;2;1;20;3;2;Hayır
45;Satış;2;3;Pazarlama;Kadın;2;Bekar;18824;2;Evet;26;24;1;Nadiren_Seyahat;3;5;16;1;11;Evet
55;Araştırma ve Geliştirme;8;1;Tıp;Erkek;2;Boşanmış;13577;1;Evet;34;33;15;Seyahat_Etmiyor;3;4;15;4;0;Hayır
21;Araştırma ve Geliştirme;10;2;Yaşam Bilimleri;Kadın;3;Bekar;2625;1;Hayır;2;2;2;Sık_Seyahat;1;1;20;1;2;Evet
46;Satış;4;2;Pazarlama;Kadın;2;Evli;18789;2;Hayır;26;11;0;Nadiren_Seyahat;3;5;14;4;8;Hayır
34;Satış;2;3;Pazarlama;Kadın;1;Bekar;4538;0;Evet;4;3;0;Nadiren_Seyahat;3;2;12;3;2;Hayır
51;Satış;9;3;Yaşam Bilimleri;Erkek;2;Boşanmış;19847;4;Evet;31;29;11;Sık_Seyahat;2;5;24;4;10;Hayır
59;Araştırma ve Geliştirme;18;4;Tıp;Erkek;4;Bekar;10512;6;Hayır;25;9;5;Nadiren_Seyahat;2;3;12;4;4;Hayır
34;Araştırma ve Geliştirme;19;3;Tıp;Kadın;2;Boşanmış;4444;4;Hayır;15;11;5;Sık_Seyahat;4;2;13;3;10;Hayır
28;Araştırma ve Geliştirme;1;4;Tıp;Erkek;3;Bekar;2154;0;Evet;5;4;0;Sık_Seyahat;2;1;11;4;2;Hayır
44;Araştırma ve Geliştirme;4;2;Yaşam Bilimleri;Erkek;1;Boşanmış;19190;1;Hayır;26;25;14;Nadiren_Seyahat;2;5;14;3;13;Hayır
34;İnsan Kaynakları;11;3;Yaşam Bilimleri;Erkek;2;Evli;4490;4;Hayır;14;10;1;Sık_Seyahat;4;2;11;3;8;Hayır
35;Araştırma ve Geliştirme;6;1;Yaşam Bilimleri;Erkek;3;Evli;3506;0;Evet;4;3;2;Nadiren_Seyahat;3;1;14;3;2;Hayır
42;Araştırma ve Geliştirme;7;4;Tıp;Kadın;2;Evli;2372;6;Evet;18;1;0;Nadiren_Seyahat;3;2;16;2;0;Hayır
43;Satış;4;4;Pazarlama;Kadın;4;Bekar;10231;3;Hayır;23;21;15;Nadiren_Seyahat;4;3;14;4;17;Hayır
36;Araştırma ve Geliştirme;2;4;Yaşam Bilimleri;Kadın;2;Bekar;5410;9;Evet;18;16;5;Nadiren_Seyahat;3;2;11;3;12;Hayır
44;Araştırma ve Geliştirme;15;3;Tıp;Kadın;4;Evli;7978;1;Hayır;10;10;0;Nadiren_Seyahat;3;3;11;1;5;Evet
28;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;4;Evli;3867;1;Evet;2;2;2;Sık_Seyahat;3;1;12;4;2;Hayır
51;Araştırma ve Geliştirme;6;2;Tıp;Kadın;3;Bekar;2838;0;Hayır;8;7;7;Sık_Seyahat;2;1;14;2;7;Hayır
30;Araştırma ve Geliştirme;9;2;Tıp;Kadın;3;Bekar;4695;7;Evet;10;8;1;Seyahat_Etmiyor;3;2;18;3;7;Hayır
29;Araştırma ve Geliştirme;7;3;Teknik Derece;Kadın;3;Boşanmış;3339;3;Evet;10;7;7;Nadiren_Seyahat;3;1;13;2;7;Evet
28;Araştırma ve Geliştirme;1;3;Teknik Derece;Erkek;1;Bekar;2080;2;Hayır;5;3;1;Nadiren_Seyahat;2;1;11;4;2;Hayır
25;Araştırma ve Geliştirme;1;3;Tıp;Kadın;2;Bekar;2096;1;Hayır;2;2;2;Nadiren_Seyahat;2;1;18;4;1;Hayır
32;Satış;8;3;Tıp;Erkek;4;Evli;6209;1;Hayır;10;10;0;Nadiren_Seyahat;4;2;15;3;8;Hayır
45;Araştırma ve Geliştirme;25;3;Tıp;Kadın;2;Bekar;18061;3;Hayır;22;0;0;Sık_Seyahat;3;5;22;2;0;Hayır
39;Araştırma ve Geliştirme;13;4;Tıp;Kadın;2;Boşanmış;17123;6;Evet;21;19;15;Nadiren_Seyahat;3;4;13;3;2;Hayır
58;Araştırma ve Geliştirme;23;4;Yaşam Bilimleri;Erkek;3;Boşanmış;2372;1;Hayır;2;2;2;Nadiren_Seyahat;3;1;12;1;2;Hayır
32;Araştırma ve Geliştirme;7;2;Yaşam Bilimleri;Erkek;3;Evli;4883;1;Hayır;10;10;1;Nadiren_Seyahat;3;2;18;4;1;Evet
39;Araştırma ve Geliştirme;23;3;Tıp;Erkek;1;Bekar;3904;0;Hayır;6;5;0;Nadiren_Seyahat;3;1;13;3;3;Evet
30;Araştırma ve Geliştirme;6;3;Teknik Derece;Kadın;4;Evli;4627;0;Hayır;10;9;6;Nadiren_Seyahat;3;2;12;1;7;Hayır
36;Araştırma ve Geliştirme;10;4;Teknik Derece;Kadın;3;Evli;7094;3;Hayır;10;7;1;Nadiren_Seyahat;3;3;12;4;7;Hayır
46;İnsan Kaynakları;1;2;Yaşam Bilimleri;Kadın;1;Bekar;3423;6;Hayır;10;7;5;Nadiren_Seyahat;4;1;12;4;7;Hayır
28;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Evli;6674;0;Hayır;10;9;7;Seyahat_Etmiyor;3;2;11;3;5;Hayır
50;Araştırma ve Geliştirme;28;3;Yaşam Bilimleri;Kadın;1;Evli;16880;4;Evet;25;3;1;Nadiren_Seyahat;3;4;11;4;2;Hayır
40;Satış;25;4;Pazarlama;Erkek;2;Bekar;9094;2;Evet;9;5;1;Nadiren_Seyahat;3;3;12;4;0;Evet
52;Satış;5;3;Yaşam Bilimleri;Erkek;2;Bekar;8446;9;Evet;10;8;7;Nadiren_Seyahat;2;3;19;2;7;Evet
30;Araştırma ve Geliştirme;17;4;Tıp;Kadın;1;Evli;11916;1;Evet;9;9;0;Nadiren_Seyahat;3;3;23;2;8;Hayır
39;Araştırma ve Geliştirme;18;2;Yaşam Bilimleri;Erkek;3;Bekar;4534;0;Hayır;9;8;1;Nadiren_Seyahat;3;2;11;1;7;Hayır
31;Satış;2;4;Yaşam Bilimleri;Kadın;3;Boşanmış;9852;1;Evet;10;10;9;Seyahat_Etmiyor;2;3;19;4;6;Hayır
41;Satış;10;2;Tıp;Erkek;2;Bekar;6151;1;Hayır;19;19;11;Seyahat_Etmiyor;3;2;13;3;9;Hayır
31;Satış;1;3;Yaşam Bilimleri;Kadın;2;Bekar;2302;1;Evet;3;3;2;Sık_Seyahat;4;1;11;4;2;Evet
44;Araştırma ve Geliştirme;3;3;Yaşam Bilimleri;Erkek;1;Evli;2362;4;Hayır;10;3;1;Nadiren_Seyahat;4;1;12;1;2;Evet
42;Araştırma ve Geliştirme;2;1;Yaşam Bilimleri;Erkek;3;Evli;17861;0;Evet;21;20;2;Seyahat_Etmiyor;2;4;13;3;10;Hayır
55;Araştırma ve Geliştirme;2;2;Tıp;Kadın;3;Evli;19187;4;Hayır;23;19;9;Nadiren_Seyahat;3;5;14;4;11;Hayır
56;İnsan Kaynakları;8;4;Yaşam Bilimleri;Erkek;2;Bekar;19717;6;Hayır;36;7;7;Nadiren_Seyahat;3;5;14;4;7;Hayır
40;Araştırma ve Geliştirme;16;2;Yaşam Bilimleri;Erkek;3;Boşanmış;3544;9;Hayır;6;4;0;Seyahat_Etmiyor;3;1;16;3;0;Hayır
34;Araştırma ve Geliştirme;9;3;Yaşam Bilimleri;Erkek;4;Boşanmış;8500;0;Hayır;10;9;1;Nadiren_Seyahat;2;3;11;4;6;Hayır
40;Araştırma ve Geliştirme;2;3;Yaşam Bilimleri;Erkek;4;Bekar;4661;1;Hayır;9;9;8;Nadiren_Seyahat;3;2;13;3;8;Hayır
41;Satış;1;3;Pazarlama;Kadın;1;Boşanmış;4103;0;Hayır;10;9;1;Sık_Seyahat;3;2;17;3;7;Hayır
35;Araştırma ve Geliştirme;4;4;Yaşam Bilimleri;Erkek;3;Bekar;4249;1;Evet;9;9;1;Sık_Seyahat;3;2;11;3;1;Hayır
51;İnsan Kaynakları;5;3;Yaşam Bilimleri;Erkek;2;Boşanmış;14026;1;Evet;33;33;0;Nadiren_Seyahat;3;4;11;3;10;Hayır
38;Satış;2;2;Yaşam Bilimleri;Kadın;1;Boşanmış;6893;3;Hayır;11;7;1;Nadiren_Seyahat;3;2;15;2;7;Hayır
34;Satış;15;2;Tıp;Kadın;1;Bekar;6125;1;Hayır;10;10;9;Nadiren_Seyahat;4;2;12;3;6;Hayır
25;Araştırma ve Geliştirme;19;1;Tıp;Erkek;4;Evli;3669;3;Hayır;7;3;1;Nadiren_Seyahat;2;1;11;4;2;Hayır
58;Araştırma ve Geliştirme;7;4;Tıp;Kadın;1;Evli;10008;7;Evet;31;10;5;Nadiren_Seyahat;2;3;14;3;9;Evet
40;Araştırma ve Geliştirme;1;4;Yaşam Bilimleri;Erkek;2;Evli;2387;3;Hayır;7;4;0;Nadiren_Seyahat;3;1;22;2;3;Hayır
36;Satış;7;3;Pazarlama;Kadın;1;Evli;4639;2;Hayır;17;15;6;Sık_Seyahat;2;2;16;1;13;Hayır
48;Araştırma ve Geliştirme;4;3;Yaşam Bilimleri;Erkek;4;Bekar;7898;1;Hayır;11;10;0;Nadiren_Seyahat;3;3;11;4;8;Hayır
27;Satış;11;3;Tıp;Kadın;4;Evli;2534;8;Hayır;5;1;0;Nadiren_Seyahat;3;1;14;3;0;Hayır
51;Araştırma ve Geliştirme;11;2;Teknik Derece;Kadın;2;Bekar;13142;3;Hayır;29;5;0;Nadiren_Seyahat;2;4;16;4;3;Hayır
18;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;4;Bekar;1611;1;Hayır;0;0;0;Seyahat_Etmiyor;4;1;15;4;0;Hayır
35;Araştırma ve Geliştirme;1;3;Tıp;Kadın;4;Evli;5363;0;Hayır;10;9;0;Nadiren_Seyahat;3;2;12;4;0;Hayır
27;Satış;2;1;Yaşam Bilimleri;Erkek;4;Bekar;5071;3;Hayır;8;6;0;Sık_Seyahat;3;2;20;4;0;Hayır
55;Satış;13;4;Pazarlama;Erkek;3;Bekar;13695;6;Evet;24;19;3;Nadiren_Seyahat;2;4;17;1;8;Evet
56;Araştırma ve Geliştirme;23;3;Yaşam Bilimleri;Erkek;2;Evli;13402;4;Evet;33;19;15;Nadiren_Seyahat;3;4;12;4;9;Hayır
34;Araştırma ve Geliştirme;26;1;Teknik Derece;Kadın;3;Boşanmış;2029;1;Hayır;5;5;0;Seyahat_Etmiyor;3;1;20;1;0;Hayır
40;Araştırma ve Geliştirme;2;1;Tıp;Kadın;3;Boşanmış;6377;5;Hayır;15;12;11;Nadiren_Seyahat;3;2;20;2;8;Hayır
34;Araştırma ve Geliştirme;29;3;Tıp;Erkek;3;Evli;5429;4;Hayır;10;8;7;Nadiren_Seyahat;3;2;13;2;7;Hayır
31;Satış;2;3;Yaşam Bilimleri;Kadın;4;Bekar;2785;7;Hayır;3;1;0;Sık_Seyahat;4;1;14;3;0;Evet
35;Satış;18;4;Pazarlama;Kadın;3;Evli;4614;0;Evet;5;4;3;Sık_Seyahat;2;2;18;4;2;Evet
38;Araştırma ve Geliştirme;7;3;Yaşam Bilimleri;Erkek;3;Boşanmış;2610;1;Hayır;4;4;0;Sık_Seyahat;3;1;11;4;3;Hayır
34;Araştırma ve Geliştirme;2;4;Teknik Derece;Kadın;4;Bekar;6687;1;Hayır;14;14;4;Nadiren_Seyahat;4;2;11;3;11;Hayır
28;Satış;26;3;Yaşam Bilimleri;Erkek;1;Evli;4724;1;Hayır;5;5;0;Nadiren_Seyahat;3;2;11;3;4;Hayır
31;Araştırma ve Geliştirme;22;4;Tıp;Erkek;3;Evli;6179;1;Evet;10;10;6;Nadiren_Seyahat;2;2;15;4;7;Evet
39;Satış;21;4;Yaşam Bilimleri;Erkek;4;Evli;6120;3;Evet;8;5;1;Nadiren_Seyahat;4;2;12;1;4;Hayır
51;Satış;2;3;Pazarlama;Erkek;2;Evli;10596;2;Hayır;14;4;3;Sık_Seyahat;3;3;11;2;2;Hayır
41;Araştırma ve Geliştirme;22;3;Yaşam Bilimleri;Kadın;4;Boşanmış;5467;3;Evet;12;6;3;Sık_Seyahat;2;2;14;4;3;Hayır
37;Araştırma ve Geliştirme;4;1;Yaşam Bilimleri;Erkek;3;Evli;2996;7;Evet;8;6;1;Nadiren_Seyahat;3;1;15;3;3;Hayır
33;Satış;5;1;Yaşam Bilimleri;Erkek;4;Evli;9998;6;Hayır;8;5;1;Sık_Seyahat;4;2;13;2;2;Hayır
32;Satış;2;1;Pazarlama;Erkek;2;Evli;4078;0;Evet;4;3;1;Nadiren_Seyahat;2;2;13;3;2;Hayır
39;Araştırma ve Geliştirme;25;2;Yaşam Bilimleri;Erkek;3;Evli;10920;3;Hayır;13;6;0;Seyahat_Etmiyor;3;3;21;3;5;Hayır
25;Satış;18;1;Yaşam Bilimleri;Erkek;3;Evli;6232;2;Hayır;6;3;1;Nadiren_Seyahat;2;2;11;1;2;Hayır
52;Araştırma ve Geliştirme;28;2;Tıp;Kadın;3;Evli;13247;2;Evet;24;5;0;Sık_Seyahat;2;4;11;4;2;Hayır
43;Araştırma ve Geliştirme;6;3;Tıp;Kadın;3;Bekar;4081;1;Evet;20;20;1;Nadiren_Seyahat;1;2;14;1;8;Hayır
27;Satış;10;3;Pazarlama;Kadın;4;Evli;5769;1;Evet;6;6;4;Nadiren_Seyahat;3;2;11;4;4;Hayır
27;Araştırma ve Geliştirme;17;4;Yaşam Bilimleri;Kadın;3;Bekar;2394;1;Evet;8;8;7;Nadiren_Seyahat;3;1;13;4;7;Evet
26;Araştırma ve Geliştirme;2;1;Tıp;Erkek;4;Bekar;3904;0;Hayır;5;4;1;Nadiren_Seyahat;3;1;12;1;1;Hayır
42;İnsan Kaynakları;10;3;İnsan Kaynakları;Kadın;1;Evli;16799;0;Hayır;21;20;0;Nadiren_Seyahat;3;4;14;3;9;Hayır
52;Araştırma ve Geliştirme;8;4;Diğer;Kadın;1;Evli;2950;9;Hayır;12;5;0;Nadiren_Seyahat;1;1;13;3;4;Hayır
37;Araştırma ve Geliştirme;11;3;Tıp;Kadın;3;Bekar;3629;4;Hayır;8;3;0;Nadiren_Seyahat;3;1;18;1;2;Hayır
35;Araştırma ve Geliştirme;18;2;Yaşam Bilimleri;Erkek;4;Bekar;9362;2;Hayır;10;2;2;Sık_Seyahat;3;3;11;3;2;Hayır
25;Araştırma ve Geliştirme;1;3;Teknik Derece;Erkek;4;Evli;3229;4;Hayır;7;3;0;Nadiren_Seyahat;2;1;11;1;2;Hayır
26;Araştırma ve Geliştirme;7;3;Diğer;Erkek;1;Bekar;3578;0;Hayır;8;7;0;Nadiren_Seyahat;3;1;12;3;7;Hayır
29;İnsan Kaynakları;17;3;Diğer;Erkek;1;Bekar;7988;1;Hayır;10;10;0;Nadiren_Seyahat;2;3;13;2;9;Hayır
49;Araştırma ve Geliştirme;28;2;Yaşam Bilimleri;Erkek;1;Bekar;4284;3;Hayır;20;4;1;Sık_Seyahat;3;2;20;1;3;Evet
29;Araştırma ve Geliştirme;14;1;Diğer;Kadın;4;Bekar;7553;0;Evet;9;8;7;Sık_Seyahat;3;3;12;3;7;Evet
54;Araştırma ve Geliştirme;1;3;Tıp;Kadın;4;Bekar;17328;6;Hayır;29;20;12;Nadiren_Seyahat;2;4;19;4;7;Hayır
58;Araştırma ve Geliştirme;1;3;Tıp;Kadın;1;Evli;19701;3;Evet;32;9;1;Nadiren_Seyahat;3;5;21;4;5;Hayır
55;Araştırma ve Geliştirme;1;4;Tıp;Erkek;4;Boşanmış;14732;2;Hayır;31;7;0;Nadiren_Seyahat;4;4;13;2;0;Hayır
36;Satış;3;4;Pazarlama;Kadın;2;Bekar;9278;3;Evet;15;5;0;Nadiren_Seyahat;3;2;16;1;1;Hayır
31;Satış;1;4;Yaşam Bilimleri;Kadın;3;Bekar;1359;1;Hayır;1;1;0;Sık_Seyahat;3;1;12;2;0;Evet
30;Satış;7;4;Pazarlama;Kadın;1;Boşanmış;4779;7;Hayır;8;3;0;Nadiren_Seyahat;3;2;14;4;2;Hayır
31;Araştırma ve Geliştirme;8;5;Yaşam Bilimleri;Kadın;2;Bekar;16422;3;Hayır;9;3;1;Nadiren_Seyahat;4;4;11;1;0;Hayır
34;Araştırma ve Geliştirme;1;4;Diğer;Erkek;1;Boşanmış;2996;5;Hayır;10;4;1;Sık_Seyahat;3;1;14;4;3;Hayır
31;Araştırma ve Geliştirme;8;3;Yaşam Bilimleri;Kadın;2;Bekar;1261;1;Hayır;1;1;0;Nadiren_Seyahat;4;1;12;1;0;Evet
27;Araştırma ve Geliştirme;11;1;Yaşam Bilimleri;Erkek;1;Evli;2099;0;Hayır;6;5;1;Nadiren_Seyahat;4;1;14;2;4;Hayır
36;Araştırma ve Geliştirme;4;4;Yaşam Bilimleri;Erkek;4;Bekar;5810;1;Hayır;10;10;1;Nadiren_Seyahat;2;2;16;1;8;Hayır
36;Satış;16;4;Pazarlama;Kadın;1;Evli;5647;4;Hayır;11;3;0;Nadiren_Seyahat;2;2;13;3;2;Hayır
47;Araştırma ve Geliştirme;1;3;Teknik Derece;Erkek;4;Evli;3420;7;Hayır;17;6;1;Nadiren_Seyahat;2;1;12;1;2;Hayır
25;Satış;9;2;Yaşam Bilimleri;Erkek;1;Evli;4400;3;Hayır;6;3;2;Nadiren_Seyahat;3;1;12;1;2;Evet
37;Araştırma ve Geliştirme;5;2;Teknik Derece;Erkek;3;Bekar;3500;0;Hayır;7;6;1;Seyahat_Etmiyor;1;1;14;3;3;Hayır
56;Araştırma ve Geliştirme;1;2;Yaşam Bilimleri;Kadın;1;Evli;2066;2;Hayır;5;3;1;Nadiren_Seyahat;4;1;22;1;0;Hayır
47;Araştırma ve Geliştirme;2;4;Tıp;Kadın;3;Evli;17169;3;Hayır;26;20;5;Nadiren_Seyahat;4;4;19;1;6;Hayır
24;Satış;4;1;Tıp;Kadın;3;Evli;4162;1;Evet;5;5;0;Nadiren_Seyahat;3;2;12;4;3;Hayır
32;Satış;7;5;Pazarlama;Erkek;4;Evli;9204;4;Hayır;7;4;0;Nadiren_Seyahat;2;2;12;4;3;Hayır
34;Araştırma ve Geliştirme;1;3;Yaşam Bilimleri;Kadın;2;Evli;3294;5;Hayır;7;5;0;Nadiren_Seyahat;2;1;17;4;2;Hayır
41;Araştırma ve Geliştirme;5;5;Tıp;Erkek;3;Evli;2127;2;Evet;7;4;0;Nadiren_Seyahat;2;1;12;2;3;Hayır
40;Araştırma ve Geliştirme;9;4;Diğer;Erkek;3;Boşanmış;3975;3;Hayır;11;8;0;Seyahat_Etmiyor;4;2;11;3;7;Hayır
31;Satış;8;2;Yaşam Bilimleri;Erkek;4;Boşanmış;10793;1;Hayır;13;13;9;Nadiren_Seyahat;3;3;18;1;9;Hayır
46;Satış;9;3;Pazarlama;Erkek;4;Boşanmış;10096;4;Hayır;28;7;4;Nadiren_Seyahat;4;3;11;1;3;Evet
